YSO-URI	NorthSámi	Finnish	Swedish	English	
http://www.yso.fi/onto/yso/p4023	kultureallin	kulttuurielämä	kulturliv	cultural life	
http://www.yso.fi/onto/yso/p2329	kultureanadat	kulttuurimaisema	kulturlandskap	cultural landscape	
http://www.yso.fi/onto/yso/p2220	kultureatnandieđa	kulttuurimaantiede	kulturgeografi	cultural geography	
http://www.yso.fi/onto/yso/p3880	kulturekologiija	kulttuuriekologia	kulturekologi	cultural ecology	
http://www.yso.fi/onto/yso/p2190	kulturerohusat	kulttuurierot	kulturskillnader	cultural differences	
http://www.yso.fi/onto/yso/p8279	kulturevolušuvdna	kulttuurievoluutio	kulturell evolution	cultural evolution	
http://www.yso.fi/onto/yso/p18390	kulturfálaldat	kulttuuritarjonta	kulturutbud	cultural offerings	
http://www.yso.fi/onto/yso/p20603	kulturfilosofiija	kulttuurifilosofia	kulturfilosofi	cultural philosophy	
http://www.yso.fi/onto/yso/p24316	kulturfitnodagat	kulttuuriyritykset	kulturföretag	cultural enterprises	
http://www.yso.fi/onto/yso/p5992	kulturgaskavuođat	kulttuurisuhteet	kulturrelationer	cultural relations	
http://www.yso.fi/onto/yso/p2188	kulturguoskkahusat	kulttuurikosketukset	kulturkontakter	cultural contacts	
http://www.yso.fi/onto/yso/p8725	kulturguovddážat	kulttuurikeskukset	kulturcentra	cultural centres	
http://www.yso.fi/onto/yso/p28425	kulturguovllut	kulttuurialueet	kulturområden	cultural areas	
http://www.yso.fi/onto/yso/p14415	kulturhálddahus	kulttuurihallinto	kulturförvaltning	cultural administration	
http://www.yso.fi/onto/yso/p18452	kulturhistorjá	kulttuurihistoria	kulturhistoria	cultural history	
http://www.yso.fi/onto/yso/p10041	kulturhistorjjálaš museat	kulttuurihistorialliset museot	kulturhistoriska museer	museums of cultural history	
http://www.yso.fi/onto/yso/p3151	kulturhistorjjálaš ráhkadusat	kulttuurihistorialliset rakennukset	kulturhistoriska byggnader	cultural heritage buildings	
http://www.yso.fi/onto/yso/p10648	kulturidentitehta	kulttuuri-identiteetti	kulturell identitet	cultural identity	
http://www.yso.fi/onto/yso/p38161	kulturimperalisma	kulttuuri-imperialismi	kulturimperialism	cultural imperialism	
http://www.yso.fi/onto/yso/p6041	kulturindustriija	kulttuuriteollisuus	kulturindustri	cultural industry	
http://www.yso.fi/onto/yso/p8724	kulturinstituhtat	kulttuuri-instituutit	kulturinstitut	cultural institutes	
http://www.yso.fi/onto/yso/p19705	kulturjournalisma	kulttuurijournalismi	kulturjournalistik	cultural journalism	
http://www.yso.fi/onto/yso/p14909	kulturkritihkka	kulttuurikritiikki	kulturkritik	cultural criticism	
http://www.yso.fi/onto/yso/p17750	kulturlágádusat	kulttuurilaitokset	kulturinstitutioner	cultural institutions	
http://www.yso.fi/onto/yso/p13375	kulturlávdegottit	kulttuurilautakunnat	kulturnämnder	cultural boards	
http://www.yso.fi/onto/yso/p17961	kulturoaivegávpogat	kulttuuripääkaupungit	kulturhuvudstäder	capitals of culture	
http://www.yso.fi/onto/yso/p20394	kulturossodagat	kulttuuriosastot	kultursidor	culture sections	
http://www.yso.fi/onto/yso/p24372	kulturovttasbargu	kulttuuriyhteistyö	kultursamarbete	cultural collaboration	
http://www.yso.fi/onto/yso/p13671	kulturpolitihkka	kulttuuripolitiikka	kulturpolitik	cultural policy	
http://www.yso.fi/onto/yso/p20229	kulturprográmmat	kulttuuriohjelmat	kulturprogram	cultural programmes	
http://www.yso.fi/onto/yso/p4634	kulturpsykologiija	kulttuuripsykologia	kulturpsykologi	cultural psychology	
http://www.yso.fi/onto/yso/p15657	kulturrelativisma	kulttuurirelativismi	kulturrelativism	cultural relativism	
http://www.yso.fi/onto/yso/p14058	kultursearvvit	kulttuurijärjestöt	kulturorganisationer	cultural organisations	
http://www.yso.fi/onto/yso/p21848	kulturseđelat	kulttuurisetelit	kultursedlar	culture vouchers	
http://www.yso.fi/onto/yso/p21468	kultursemiotihkka	kulttuurisemiotiikka	kultursemiotik	cultural semiotics	
http://www.yso.fi/onto/yso/p2191	kulturšohkka	kulttuurisokki	kulturchock	culture shock	
http://www.yso.fi/onto/yso/p3878	kultursosiologiija	kulttuurisosiologia	kultursociologi	cultural sociology	
http://www.yso.fi/onto/yso/p19511	kultursuorgi	kulttuuriala	kulturbranschen	culture sector	
http://www.yso.fi/onto/yso/p17416	kulturteoriijat	kulttuuriteoriat	kulturteorier	cultural theories	
http://www.yso.fi/onto/yso/p14068	kulturturisma	kulttuurimatkailu	kulturturism	cultural tourism	
http://www.yso.fi/onto/yso/p27359	kulturváikkuheaddjit	kulttuurivaikuttajat	kulturpåverkare	influential cultural figures	
http://www.yso.fi/onto/yso/p2189	kulturváikkuhusat	kulttuurivaikutukset	kulturpåverkan	cultural impacts	
http://www.yso.fi/onto/yso/p372	kultuvra	kulttuuri	kultur	culture	
http://www.yso.fi/onto/yso/p2975	kultuvrraidgaskasaš dutkamuš	kulttuurienvälinen tutkimus	interkulturell forskning	cross-cultural research	
http://www.yso.fi/onto/yso/p25798	kultuvrraidgaskasaš vuorrováikkuhus	kulttuurienvälinen vuorovaikutus	interkulturell växelverkan	intercultural interaction	
http://www.yso.fi/onto/yso/p20735	kum nye	kum nye	kum nye	kum nye	
http://www.yso.fi/onto/yso/p12651	Kunda kultuvra	Kundan kulttuuri	Kundakulturen	Kunda culture	
http://www.yso.fi/onto/yso/p18042	kung fu	kung-fu	kung fu	kung fu	
http://www.yso.fi/onto/yso/p25673	Kunniakierros	Kunniakierros-tapahtuma	Ärevarvet	Kunniakierros	
http://www.yso.fi/onto/yso/p22648	kuráhtorat (kultuvra)	kuraattorit (kulttuuri)	kuratorer (kultur)	curators (art and culture)	
http://www.yso.fi/onto/yso/p27149	kurateren	kuratointi	kuratering	curation (collections)	
http://www.yso.fi/onto/yso/p17382	kurdat	kurdit	kurder	Kurds	
http://www.yso.fi/onto/yso/p29307	kurdigielat girjjálašvuohta	kurdinkielinen kirjallisuus	litteratur på kurdiska	Kurdish language literature	
http://www.yso.fi/onto/yso/p19806	kurdigiella	kurdin kieli	kurdiska	Kurdish language	
http://www.yso.fi/onto/yso/p15451	Kurjenrahka álbmotmeahcci	Kurjenrahkan kansallispuisto	Kurjenrahka nationalpark	Kurjenrahka National Park	
http://www.yso.fi/onto/yso/p20259	Kutsa luonddumeahcci	Kutsan luonnonpuisto	Kutsa naturpark	Kutsa Nature Reserve	
http://www.yso.fi/onto/yso/p18468	kuvllasuhppejeaddjit	kuulantyöntäjät	kulstötare	shot-putters	
http://www.yso.fi/onto/yso/p897	kuvllasuhppen	kuulantyöntö	kulstötning	shot putting	
http://www.yso.fi/onto/yso/p10175	kvalitatiivvalaš analysa	kvalitatiivinen analyysi	kvalitativ analys	qualitative analysis (chemical analysis)	
http://www.yso.fi/onto/yso/p11782	kvalitatiivvalaš dutkamuš	kvalitatiivinen tutkimus	kvalitativ forskning	qualitative research	
http://www.yso.fi/onto/yso/p5029	kvaliteahtta	laatu	kvalitet	quality	
http://www.yso.fi/onto/yso/p38991	kvantadihtorat	kvanttitietokoneet	kvantdatorer	quantum computers	
http://www.yso.fi/onto/yso/p5564	kvantafysihkka	kvanttifysiikka	kvantfysik	quantum physics	
http://www.yso.fi/onto/yso/p19301	kvantakemiija	kvanttikemia	kvantkemi	quantum chemistry	
http://www.yso.fi/onto/yso/p5563	kvantamekanihkka	kvanttimekaniikka	kvantmekanik	quantum mechanics	
http://www.yso.fi/onto/yso/p5565	kvantateoriija	kvanttiteoria	kvantteori	quantum theory	
http://www.yso.fi/onto/yso/p18834	kvantitatiiva dutkamuš	kvantitatiivinen tutkimus	kvantitativ forskning	quantitative research	
http://www.yso.fi/onto/yso/p8183	kvantitatiivvalaš analysa	kvantitatiivinen analyysi	kvantitativ analys	quantitative analysis (chemical analysis)	
http://www.yso.fi/onto/yso/p12523	kvantitatiivvalaš genetihkka	kvantitatiivinen genetiikka	kvantitativ genetik	quantitative genetics	
http://www.yso.fi/onto/yso/p12702	kvárca	kvartsi	kvarts	quartz	
http://www.yso.fi/onto/yso/p11002	kvartárageologiija	kvartäärigeologia	kvartärgeologi	quaternary geology	
http://www.yso.fi/onto/yso/p30113	kvarteahtat	kvartetit	kvartetter (ensembler)	quartets (ensembles)	
http://www.yso.fi/onto/yso/p6543	kvartsihtta	kvartsiitti	kvartsit	quartzite	
http://www.yso.fi/onto/yso/p38469	kvenagielat girjjálašvuohta	kveeninkielinen kirjallisuus	litteratur på kvänska	Kven language literature	
http://www.yso.fi/onto/yso/p21352	kvenagiella	kveenin kieli	kvänska	Kven language	
http://www.yso.fi/onto/yso/p3179	kvenat	kveenit	kväner	Kven people	
http://www.yso.fi/onto/yso/p25855	kvinoa	kvinoa	quinoa	quinoa	
http://www.yso.fi/onto/yso/p29920	kvinteahtat	kvintetit	kvintetter (ensembler)	quintets (ensembles)	
http://www.yso.fi/onto/yso/p19321	K-vitamiidna	K-vitamiini	K-vitamin	vitamin K	
http://www.yso.fi/onto/yso/p26189	kyberdorvvolašvuohta	kyberturvallisuus	cybersäkerhet	cyber security	
http://www.yso.fi/onto/yso/p14429	kybernetihkka	kybernetiikka	cybernetik	cybernetics	
http://www.yso.fi/onto/yso/p15528	kyberpunk	kyberpunk	cyberpunk	cyberpunk	
http://www.yso.fi/onto/yso/p16696	kyberteaksta	kyberteksti	cybertext	cybertext	
http://www.yso.fi/onto/yso/p29251	kymragielat girjjálašvuohta	kymrinkielinen kirjallisuus	litteratur på kymriska	Welsh language literature	
http://www.yso.fi/onto/yso/p18816	kymragiella	kymrin kieli	kymriska	Welsh language	
http://www.yso.fi/onto/yso/p39706	kyproslaččat	kyproslaiset	cyprioter	Cypriots	
http://www.yso.fi/onto/yso/p19299	kyudo	kyudo	kyudo	kyudo	
http://www.yso.fi/onto/yso/p3897	kyusho jutsu	kyusho jutsu	kyusho jutsu	kyushojutsu	
http://www.yso.fi/onto/yso/p29717	La Tène kultuvra	La Tènen kulttuuri	Latènekulturen	La Tène period	
http://www.yso.fi/onto/yso/p16567	lábbát	karitsat	lamm	lambs	
http://www.yso.fi/onto/yso/p21059	laboratoriabarggut	laboratoriotyöt	laboratoriearbeten	laboratory work	
http://www.yso.fi/onto/yso/p17183	laboratoriadálkkasdieđa	laboratoriolääketiede	laboratoriemedicin	laboratory medicine	
http://www.yso.fi/onto/yso/p6757	laboratoriadutkamuš	laboratoriotutkimus	laboratorieundersökning	laboratory research	
http://www.yso.fi/onto/yso/p8598	laboratoriat	laboratoriot	laboratorier	laboratories	
http://www.yso.fi/onto/yso/p19594	laboratoriateknihkka	laboratoriotekniikka	laboratorieteknik	laboratory technology	
http://www.yso.fi/onto/yso/p14174	labyrinttat	labyrintit	labyrinter	labyrinths	
http://www.yso.fi/onto/yso/p25918	Lactobacillus rhamnosus GG	Lactobacillus rhamnosus GG	Lactobacillus rhamnosus GG	Lactobacillus rhamnosus GG	
http://www.yso.fi/onto/yso/p19970	lađasčatnasat	nivelsiteet	ledband	ligaments	
http://www.yso.fi/onto/yso/p27749	lađasgeavrrit	polven nivelkierukat	menisker	meniscus (anatomy)	
http://www.yso.fi/onto/yso/p14438	lađasjuolggagat	niveljalkaiset	leddjur	arthropods	
http://www.yso.fi/onto/yso/p20445	lađasvuolši	niveltulehdus	artrit	arthritis	
http://www.yso.fi/onto/yso/p22295	láddan	kypsyminen	mognande	maturation	
http://www.yso.fi/onto/yso/p14975	lađđasat	nivelet	leder	joints (musculoskeletal system)	
http://www.yso.fi/onto/yso/p2653	ládden	lataus	laddning	charging (loading)	
http://www.yso.fi/onto/yso/p13205	láddjen	niitto	slåtter	mowing	
http://www.yso.fi/onto/yso/p15486	ladju	lyijy	bly	lead	
http://www.yso.fi/onto/yso/p6790	ladnit	linnat	borgar och slott	castles	
http://www.yso.fi/onto/yso/p10071	ladnjedallan	pujottelu	slalom	slalom	
http://www.yso.fi/onto/yso/p14719	láđut	ladot	lador	barns	
http://www.yso.fi/onto/yso/p38680	laekenois	laekenois	laekenois	Laekenois	
http://www.yso.fi/onto/yso/p17579	láfon	keräkurmitsa	fjällpipare	Eurasian dotterel	
http://www.yso.fi/onto/yso/p18366	lágačuorvva	lainhuudatus	lagfart	registration of title to a property	
http://www.yso.fi/onto/yso/p5980	lágádusat	laitokset	anstalter	institutions (formal organisation)	
http://www.yso.fi/onto/yso/p1305	lágádusbálvalusat	laitospalvelut	sluten vård	institutional services (social services)	
http://www.yso.fi/onto/yso/p1308	lágádusdikšu	laitoshoito	institutionsvård	institutional care	
http://www.yso.fi/onto/yso/p3196	lágafápmu	lainvoima	laga kraft	legal force	
http://www.yso.fi/onto/yso/p18323	lágalašvuođagohcin	laillisuusvalvonta	laglighetsövervakning	control of legality	
http://www.yso.fi/onto/yso/p19642	lágalašvuođaprinsihppa	laillisuusperiaate	legalitetsprincipen	principle of legality	
http://www.yso.fi/onto/yso/p15853	lágalašvuohta	laillisuus	laglighet	legality	
http://www.yso.fi/onto/yso/p3145	lagasbálvalusat	lähipalvelut	närservice	neighbourhood services	
http://www.yso.fi/onto/yso/p11416	lagasborramuš	lähiruoka	närproducerad mat	local food	
http://www.yso.fi/onto/yso/p12227	lagašdikšut	lähihoitajat	närvårdare	practical nurses	
http://www.yso.fi/onto/yso/p2002	lagasfierpmádagat	lähiverkot	lokalnät	local area networks	
http://www.yso.fi/onto/yso/p879	lagašguovllut	lähialueet	närområden	adjacent areas	
http://www.yso.fi/onto/yso/p10954	lagashistorjá	lähihistoria	närhistoria	recent history	
http://www.yso.fi/onto/yso/p407	lagašolbmot	läheiset	närstående	close ones	
http://www.yso.fi/onto/yso/p23483	lagasvuohta	läheisyys	närhet	closeness	
http://www.yso.fi/onto/yso/p11910	lagasvuoigatvuođat	lähioikeudet	närstående rättigheter	related rights	
http://www.yso.fi/onto/yso/p1464	lágat	lait	lagar	laws	
http://www.yso.fi/onto/yso/p10367	lágerat	laakerit	lager (maskinkomponenter)	bearings	
http://www.yso.fi/onto/yso/p16753	lageš	tunturikoivu	fjällbjörk	mountain birch	
http://www.yso.fi/onto/yso/p4855	lagešmihttárat	tunturimittari	fjällbjörkmätare	autumnal moth	
http://www.yso.fi/onto/yso/p11766	laggát	liskot	ödlor	lizards	
http://www.yso.fi/onto/yso/p23624	lagotto romagnolo	lagotto romagnolo	lagotto romagnolo	lagotto Romagnolo	
http://www.yso.fi/onto/yso/p18575	lahcáčáhci	vuotovesi	läckvatten	leakage water	
http://www.yso.fi/onto/yso/p38509	Lahemaa álbmotmeahcci	Lahemaan kansallispuisto	Lahemaa nationalpark	Lahemaa National Park	
http://www.yso.fi/onto/yso/p38201	láhka ámmátlaš skuvlejumis	laki ammatillisesta koulutuksesta	lag om yrkesutbildning	Vocational Education and Training Act	
http://www.yso.fi/onto/yso/p22624	Láhka bálvalusain ja doarjjadoaimmain mat lágiduvvojit lámisvuođa vuođul	laki vammaisuuden perusteella järjestettävistä palveluista ja tukitoimista	lag om service och stöd på grund av handikapp	Disability Services Act	
http://www.yso.fi/onto/yso/p10660	láhka nissoniid ja albmáid gaskasaš dásseárvvus	laki naisten ja miesten välisestä tasa-arvosta	lag om jämställdhet mellan kvinnor och män	Act on Equality between Women and Men	
http://www.yso.fi/onto/yso/p39959	láhka sámedikkis	laki saamelaiskäräjistä	sametingslag	Act on the Sámi Parliament	
http://www.yso.fi/onto/yso/p24911	láhka televišuvdna- ja rádiodoaimmas	laki televisio- ja radiotoiminnasta	lag om televisions- och radioverksamhet	Act on Television and Radio Operations	
http://www.yso.fi/onto/yso/p24588	láhka Vearrohálddahusas	laki Verohallinnosta	lag om Skatteförvaltningen	Act on Tax Administration	
http://www.yso.fi/onto/yso/p21385	láhkaálgagat	lakialoitteet	lagmotioner	legislative motions	
http://www.yso.fi/onto/yso/p6288	lahkaárvvut	likiarvot	närmevärden	approximate values	
http://www.yso.fi/onto/yso/p12071	láhkaásahanortnet	lainsäätämisjärjestys	lagstiftningsordning	legislative procedure	
http://www.yso.fi/onto/yso/p13043	láhkaásahanváldi	lainsäädäntövalta	lagstiftande makt	legislative power	
http://www.yso.fi/onto/yso/p13854	láhkaásaheapmi	lainsäädäntö	lagstiftning	legislation	
http://www.yso.fi/onto/yso/p15823	láhkaásahusat	asetukset (säädökset)	förordningar	decrees	
http://www.yso.fi/onto/yso/p2657	láhkaáššedoaimmahagat	lakiasiaintoimistot	juridiska byråer	law offices	
http://www.yso.fi/onto/yso/p14135	láhkaevttohusat	lakiehdotukset	lagförslag	government bills	
http://www.yso.fi/onto/yso/p13041	láhkageavaheapmi	lainkäyttö	rättskipning	application of law	
http://www.yso.fi/onto/yso/p16033	láhkagiella	lakikieli	lagspråk	legal language	
http://www.yso.fi/onto/yso/p16806	láhkaoahppa	lainoppi	rättslära	legal dogmatics	
http://www.yso.fi/onto/yso/p19837	láhkaoassi	lakiosa	laglott	statutory portion	
http://www.yso.fi/onto/yso/p1193	láhkarihkkut	rikoksentekijät	gärningspersoner	offenders	
http://www.yso.fi/onto/yso/p14582	láhkken	lakkaus	lackering	lacquering	
http://www.yso.fi/onto/yso/p1456	lahkonangielddus	lähestymiskielto	besöksförbud	restraining order	
http://www.yso.fi/onto/yso/p24263	lahpastuvvan	hengenahdistus	andnöd	dyspnea	
http://www.yso.fi/onto/yso/p9375	lahpesgávppit	kirpputorit	loppmarknader	flea markets	
http://www.yso.fi/onto/yso/p23505	láhppon	eksyminen	vilsegående	getting lost	
http://www.yso.fi/onto/yso/p18150	lahput	naavat	skägglavar	usnea	
http://www.yso.fi/onto/yso/p6837	láhtat	eleet	gester	gestures	
http://www.yso.fi/onto/yso/p16260	lahtelaččat	lahtelaiset	Lahtisbor	Lahti residents	
http://www.yso.fi/onto/yso/p7833	láhtengielat girjjálašvuohta	latinankielinen kirjallisuus	litteratur på latin	Latin literature	
http://www.yso.fi/onto/yso/p14780	láhtengiella	latinan kieli	latin	Latin language	
http://www.yso.fi/onto/yso/p27797	láhtospálfu	haarapääsky	ladusvala	barn swallow	
http://www.yso.fi/onto/yso/p6833	láhttagiella	elekieli	gestik	non-verbal language	
http://www.yso.fi/onto/yso/p3625	láhtten	käyttäytyminen	beteende	behaviour	
http://www.yso.fi/onto/yso/p15392	láhtteskoađđasat	lattianpäällysteet	golvbeläggningar	floor coverings	
http://www.yso.fi/onto/yso/p17423	láhttit	lattiat	golv	floors	
http://www.yso.fi/onto/yso/p10471	lahttomávssut	jäsenmaksut	medlemsavgifter	membership fees	
http://www.yso.fi/onto/yso/p9759	lahttostáhtat	jäsenvaltiot	medlemsstater	member states	
http://www.yso.fi/onto/yso/p9757	lahttuvuohta	jäsenyys	medlemskap	membership	
http://www.yso.fi/onto/yso/p24546	lahtut	jäsenet	medlemmar	members	
http://www.yso.fi/onto/yso/p15829	láhtut	ladut	skidspår	ski tracks	
http://www.yso.fi/onto/yso/p11593	láibbohagat	leipomot	bagerier	bakeries	
http://www.yso.fi/onto/yso/p10113	láibbohatbargit	leipomotyöntekijät	bageriarbetare	bakery workers	
http://www.yso.fi/onto/yso/p10251	láibegoardit	leivänpaahtimet	brödrostar	toasters	
http://www.yso.fi/onto/yso/p9121	láibi	leipä	bröd	bread	
http://www.yso.fi/onto/yso/p4865	láibun	leipominen	bakning	baking	
http://www.yso.fi/onto/yso/p24220	láibunuvnnat	leivinuunit	bakugnar	baking ovens	
http://www.yso.fi/onto/yso/p13266	láidestanbeatnagat	opaskoirat	ledarhundar	guide dogs	
http://www.yso.fi/onto/yso/p16724	láidesteaddjit	juontajat	programledare	presenters	
http://www.yso.fi/onto/yso/p15828	láiggit	langat	garn	yarns	
http://www.yso.fi/onto/yso/p2701	láiggut	vuokrat	hyror	rents	
http://www.yso.fi/onto/yso/p25330	láigoaddit	vuokranantajat	hyresvärdar	landlords	
http://www.yso.fi/onto/yso/p16301	láigobargu	vuokratyö	hyrd arbetskraft	temporary agency work	
http://www.yso.fi/onto/yso/p10221	láigoheapmi	vuokraus	uthyrning	renting	
http://www.yso.fi/onto/yso/p20502	láigolaččat	vuokralaiset	hyresgäster	tenants	
http://www.yso.fi/onto/yso/p3540	láigosoahpamušat	vuokrasopimukset	hyresavtal	rental agreements	
http://www.yso.fi/onto/yso/p5273	láigovisttit	vuokra-asunnot	hyresbostäder	rental dwellings	
